,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
,BA,BTC-USD,DJI,EURUSD=X,GC=F,MSFT,BA,BTC-USD,DJI,EURUSD=X,GC=F,MSFT,BA,BTC-USD,DJI,EURUSD=X,GC=F,MSFT,BA,BTC-USD,DJI,EURUSD=X,GC=F,MSFT,BA,BTC-USD,DJI,EURUSD=X,GC=F,MSFT,BA,BTC-USD,DJI,EURUSD=X,GC=F,MSFT
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-10-07,,4426.89013671875,,,,,,4426.89013671875,,,,,,4443.8798828125,,,,,,4321.0498046875,,,,,,4369.35009765625,,,,,,906928000,,,,
2017-10-08,,4610.47998046875,,,,,,4610.47998046875,,,,,,4624.14013671875,,,,,,4405.64013671875,,,,,,4429.669921875,,,,,,1313869952,,,,
2017-10-09,244.92721557617188,4772.02001953125,22761.099609375,1.1742464303970337,1281.800048828125,70.59801483154297,258.3900146484375,4772.02001953125,22761.099609375,1.1742464303970337,1281.800048828125,76.29000091552734,259.0,4878.7099609375,22761.099609375,1.1750881671905518,1284.0,76.55000305175781,257.1099853515625,4564.25,22761.099609375,1.1720993518829346,1279.0,75.86000061035156,259.0,4614.52001953125,22761.099609375,1.1742877960205078,1280.5999755859375,75.97000122070312,2146100.0,1968739968,268957670.0,0.0,19.0,11386500.0
2017-10-10,247.3348388671875,4781.990234375,22830.69921875,1.1741636991500854,1290.5999755859375,70.59801483154297,260.92999267578125,4781.990234375,22830.69921875,1.1741636991500854,1290.5999755859375,76.29000091552734,261.05999755859375,4922.169921875,22830.69921875,1.1817677021026611,1293.0,76.62999725341797,257.20001220703125,4765.10009765625,22830.69921875,1.1741912364959717,1281.699951171875,76.13999938964844,259.739990234375,4776.2099609375,22830.69921875,1.1741912364959717,1282.5999755859375,76.33000183105469,2740700.0,1597139968,281754781.0,0.0,18.0,13944500.0
2017-10-11,247.81822204589844,4826.47998046875,22872.900390625,1.1814883947372437,1285.800048828125,70.71830749511719,261.44000244140625,4826.47998046875,22872.900390625,1.1814883947372437,1285.800048828125,76.41999816894531,261.6499938964844,4873.72998046875,22872.900390625,1.1858035326004028,1292.0,76.45999908447266,259.0199890136719,4751.6298828125,22872.900390625,1.179634690284729,1284.9000244140625,75.94999694824219,261.32000732421875,4789.25,22872.900390625,1.181404709815979,1287.300048828125,76.36000061035156,2890300.0,1222279936,267440222.0,0.0,21.0,15388900.0
2017-10-12,248.26377868652344,5446.91015625,22841.0,1.1865493059158325,1293.300048828125,71.36612701416016,261.9100036621094,5446.91015625,22841.0,1.1865493059158325,1293.300048828125,77.12000274658203,262.9800109863281,5446.91015625,22841.0,1.1880717277526855,1294.5,77.29000091552734,260.0,4822.0,22841.0,1.1831799745559692,1289.300048828125,76.37000274658203,260.95001220703125,4829.580078125,22841.0,1.1865352392196655,1291.5,76.48999786376953,2577900.0,2791610112,252142377.0,0.0,14.0,16876500.0
2017-10-13,247.1547088623047,5647.2099609375,22871.69921875,1.1831799745559692,1301.5,71.70848846435547,260.739990234375,5647.2099609375,22871.69921875,1.1831799745559692,1301.5,77.48999786376953,263.7900085449219,5840.2998046875,22871.69921875,1.1874369382858276,1301.699951171875,77.87000274658203,260.739990234375,5436.85009765625,22871.69921875,1.1806235313415527,1291.699951171875,77.29000091552734,262.8999938964844,5464.16015625,22871.69921875,1.1831378936767578,1293.300048828125,77.58999633789062,2243900.0,3615480064,221035882.0,0.0,74.0,15335700.0
2017-10-14,,5831.7900390625,,,,,,5831.7900390625,,,,,,5837.7001953125,,,,,,5591.64013671875,,,,,,5643.52978515625,,,,,,1669030016,,,,
2017-10-15,,5678.18994140625,,,,,,5678.18994140625,,,,,,5852.47998046875,,,,,,5478.60986328125,,,,,,5835.9599609375,,,,,,1976039936,,,,
2017-10-16,246.21630859375,5725.58984375,22957.0,1.181404709815979,1299.9000244140625,71.85655212402344,259.75,5725.58984375,22957.0,1.181404709815979,1299.9000244140625,77.6500015258789,262.0,5776.22998046875,22957.0,1.182102918624878,1303.800048828125,77.80999755859375,259.69000244140625,5544.2099609375,22957.0,1.1781060695648193,1291.9000244140625,77.3499984741211,261.5,5687.56982421875,22957.0,1.1815024614334106,1302.0,77.41999816894531,1818900.0,2008070016,217091762.0,0.0,173.0,12380100.0
2017-10-17,245.1451873779297,5605.509765625,22997.400390625,1.1794538497924805,1283.0,71.801025390625,258.6199951171875,5605.509765625,22997.400390625,1.1794538497924805,1283.0,77.58999633789062,259.04998779296875,5800.35009765625,22997.400390625,1.1795096397399902,1295.0999755859375,77.62000274658203,256.260009765625,5472.72021484375,22997.400390625,1.1738604307174683,1283.0,77.25,256.489990234375,5741.580078125,22997.400390625,1.1795096397399902,1295.0999755859375,77.47000122070312,2515900.0,1821570048,232991573.0,0.0,571.0,16824000.0
2017-10-18,246.4912109375,5590.68994140625,23157.599609375,1.1771907806396484,1279.9000244140625,71.81953430175781,260.0400085449219,5590.68994140625,23157.599609375,1.1771907806396484,1279.9000244140625,77.61000061035156,260.7300109863281,5603.81982421875,23157.599609375,1.1779812574386597,1279.9000244140625,77.8499984741211,256.6600036621094,5151.43994140625,23157.599609375,1.1732269525527954,1279.9000244140625,77.37000274658203,258.4700012207031,5603.81982421875,23157.599609375,1.1772878170013428,1279.9000244140625,77.66999816894531,2051700.0,2399269888,244419617.0,0.0,163.0,13300700.0
2017-10-19,245.54335021972656,5708.52001953125,23163.0,1.1795234680175781,1286.9000244140625,72.09716033935547,259.0400085449219,5708.52001953125,23163.0,1.1795234680175781,1286.9000244140625,77.91000366210938,259.1000061035156,5744.35009765625,23163.0,1.1857191324234009,1286.9000244140625,77.93000030517578,256.0299987792969,5531.06005859375,23163.0,1.1769968271255493,1285.0999755859375,77.3499984741211,258.9800109863281,5583.740234375,23163.0,1.179356575012207,1286.4000244140625,77.56999969482422,2589200.0,1780540032,304895487.0,0.0,134.0,15092800.0
2017-10-20,250.95579528808594,6011.4501953125,23328.599609375,1.184805989265442,1277.4000244140625,72.92999267578125,264.75,6011.4501953125,23328.599609375,1.184805989265442,1277.4000244140625,78.80999755859375,264.8299865722656,6060.10986328125,23328.599609375,1.1858035326004028,1279.5999755859375,78.97000122070312,259.44000244140625,5627.22998046875,23328.599609375,1.1764997243881226,1277.4000244140625,78.22000122070312,260.3599853515625,5708.10986328125,23328.599609375,1.18519926071167,1279.5999755859375,78.31999969482422,3955900.0,2354429952,408535308.0,0.0,304.0,22866400.0
2017-10-21,,6031.60009765625,,,,,,6031.60009765625,,,,,,6194.8798828125,,,,,,5965.06982421875,,,,,,5996.7900390625,,,,,,2207099904,,,,
2017-10-22,,6008.419921875,,,,,,6008.419921875,,,,,,6076.259765625,,,,,,5792.33984375,,,,,,6036.66015625,,,,,,2034630016,,,,
2017-10-23,248.6524200439453,5930.31982421875,23274.0,1.175364375114441,1277.699951171875,72.9485092163086,262.32000732421875,5930.31982421875,23274.0,1.175364375114441,1277.699951171875,78.83000183105469,265.9800109863281,6075.58984375,23274.0,1.1778993606567383,1280.800048828125,79.33999633789062,262.1400146484375,5732.47021484375,23274.0,1.1734058856964111,1271.5,78.76000213623047,265.1300048828125,6006.0,23274.0,1.1754748821258545,1274.699951171875,78.98999786376953,3302400.0,2401840128,397455051.0,0.0,115.0,20627200.0
2017-10-24,252.1407012939453,5526.64013671875,23441.80078125,1.1759172677993774,1275.0,72.9762954711914,266.0,5526.64013671875,23441.80078125,1.1759172677993774,1275.0,78.86000061035156,267.2099914550781,5935.52001953125,23441.80078125,1.1777175664901733,1275.5,79.19999694824219,263.239990234375,5504.18017578125,23441.80078125,1.174384355545044,1273.699951171875,78.45999908447266,263.239990234375,5935.52001953125,23441.80078125,1.175530195236206,1275.5,78.9000015258789,4401600.0,2735699968,354792452.0,0.0,111.0,17517200.0
2017-10-25,244.9556121826172,5750.7998046875,23329.5,1.1759034395217896,1275.4000244140625,72.763427734375,258.4200134277344,5750.7998046875,23329.5,1.1759034395217896,1275.4000244140625,78.62999725341797,266.0,5754.330078125,23329.5,1.1817537546157837,1275.4000244140625,79.0999984741211,254.5,5397.8798828125,23329.5,1.1753782033920288,1269.9000244140625,78.01000213623047,264.7799987792969,5524.60009765625,23329.5,1.1759862899780273,1269.9000244140625,78.58000183105469,7895300.0,1966989952,353069671.0,0.0,105.0,20410800.0
2017-10-26,245.7613067626953,5904.830078125,23400.900390625,1.182075023651123,1266.300048828125,72.88374328613281,259.2699890136719,5904.830078125,23400.900390625,1.182075023651123,1266.300048828125,78.76000213623047,261.44000244140625,5976.7998046875,23400.900390625,1.1835579872131348,1273.5,79.41999816894531,257.30999755859375,5721.22021484375,23400.900390625,1.1692214012145996,1264.699951171875,78.75,259.7200012207031,5747.9501953125,23400.900390625,1.1822147369384766,1273.5,79.19999694824219,3419100.0,1905040000,326313866.0,0.0,39.0,32120700.0
2017-10-27,243.0977020263672,5780.89990234375,23434.19921875,1.163724422454834,1268.5,77.55695343017578,256.4599914550781,5780.89990234375,23434.19921875,1.163724422454834,1268.5,83.80999755859375,259.5,5988.39013671875,23434.19921875,1.1644154787063599,1268.5,86.19999694824219,255.8000030517578,5728.81982421875,23434.19921875,1.157594919204712,1267.0999755859375,83.61000061035156,258.260009765625,5899.740234375,23434.19921875,1.1639004945755005,1268.4000244140625,84.37000274658203,2899200.0,1710130048,471447658.0,0.0,567.0,71066700.0
2017-10-28,,5753.08984375,,,,,,5753.08984375,,,,,,5876.72021484375,,,,,,5689.18994140625,,,,,,5787.81982421875,,,,,,1403920000,,,,
2017-10-29,,6153.85009765625,,,,,,6153.85009765625,,,,,,6255.7099609375,,,,,,5724.580078125,,,,,,5754.43994140625,,,,,,2859040000,,,,
2017-10-30,245.7423553466797,6130.52978515625,23348.69921875,1.1604562997817993,1274.0999755859375,77.6310043334961,259.25,6130.52978515625,23348.69921875,1.1604562997817993,1274.0999755859375,83.88999938964844,260.4100036621094,6214.990234375,23348.69921875,1.1642799377441406,1274.0999755859375,84.33000183105469,255.3300018310547,6040.85009765625,23348.69921875,1.1598103046417236,1267.9000244140625,83.11000061035156,255.4499969482422,6114.85009765625,23348.69921875,1.160725712776184,1270.0,83.69999694824219,3025900.0,1772150016,390487292.0,0.0,222.0,31756700.0
2017-10-31,244.5385284423828,6468.39990234375,23377.19921875,1.1652703285217285,1267.0,76.97394561767578,257.9800109863281,6468.39990234375,23377.19921875,1.1652703285217285,1267.0,83.18000030517578,259.92999267578125,6470.43017578125,23377.19921875,1.1658952236175537,1274.5999755859375,84.36000061035156,257.4700012207031,6103.330078125,23377.19921875,1.1625608205795288,1266.0999755859375,83.11000061035156,259.3399963378906,6132.02001953125,23377.19921875,1.164985179901123,1273.0999755859375,84.36000061035156,2742800.0,2311379968,333589766.0,0.0,235.0,27086600.0
2017-11-01,245.03140258789062,6767.31005859375,23435.0,1.165175199508667,1274.0999755859375,76.97394561767578,258.5,6767.31005859375,23435.0,1.165175199508667,1274.0999755859375,83.18000030517578,259.4100036621094,6767.31005859375,23435.0,1.165745735168457,1274.800048828125,83.76000213623047,256.239990234375,6377.8798828125,23435.0,1.160833477973938,1270.300048828125,82.87999725341797,258.2900085449219,6440.97021484375,23435.0,1.1651616096496582,1272.199951171875,83.68000030517578,2929500.0,2870320128,332290230.0,0.0,78.0,22307400.0
2017-11-02,248.94627380371094,7078.5,23516.30078125,1.1628718376159668,1274.9000244140625,77.779052734375,262.6300048828125,7078.5,23516.30078125,1.1628718376159668,1274.9000244140625,84.05000305175781,263.239990234375,7367.330078125,23516.30078125,1.168729543685913,1274.9000244140625,84.45999908447266,258.0,6758.72021484375,23516.30078125,1.1628854274749756,1274.9000244140625,83.12000274658203,258.30999755859375,6777.77001953125,23516.30078125,1.162912368774414,1274.9000244140625,83.3499984741211,2529900.0,4653770240,301873023.0,0.0,70.0,23992900.0
2017-11-03,248.112060546875,7207.759765625,23539.19921875,1.1661807298660278,1266.5,77.86231994628906,261.75,7207.759765625,23539.19921875,1.1661807298660278,1266.5,84.13999938964844,263.7900085449219,7461.2900390625,23539.19921875,1.1686748266220093,1267.9000244140625,84.54000091552734,260.0799865722656,7002.93994140625,23539.19921875,1.1605236530303955,1265.300048828125,83.4000015258789,262.4200134277344,7087.52978515625,23539.19921875,1.1663167476654053,1265.300048828125,84.08000183105469,2610800.0,3369860096,286656846.0,0.0,75.0,17633500.0
2017-11-04,,7379.9501953125,,,,,,7379.9501953125,,,,,,7492.85986328125,,,,,,7031.27978515625,,,,,,7164.47998046875,,,,,,2483800064,,,,
2017-11-05,,7407.41015625,,,,,,7407.41015625,,,,,,7617.47998046875,,,,,,7333.18994140625,,,,,,7404.52001953125,,,,,,2380410112,,,,
2017-11-06,250.3112030029297,7022.759765625,23548.400390625,1.1614941358566284,1279.4000244140625,78.167724609375,264.07000732421875,7022.759765625,23548.400390625,1.1614941358566284,1279.4000244140625,84.47000122070312,265.8399963378906,7445.77001953125,23548.400390625,1.1626555919647217,1280.5,84.69999694824219,262.5299987792969,7007.31005859375,23548.400390625,1.1582788228988647,1269.0,84.08000183105469,262.6199951171875,7403.22021484375,23548.400390625,1.1615345478057861,1269.0,84.19999694824219,2911600.0,3111899904,277213098.0,0.0,128.0,19860900.0
2017-11-07,252.2638702392578,7144.3798828125,23557.19921875,1.1612648963928223,1273.699951171875,77.98262023925781,266.1300048828125,7144.3798828125,23557.19921875,1.1612648963928223,1273.699951171875,84.2699966430664,267.2799987792969,7253.31982421875,23557.19921875,1.1617100238800049,1276.800048828125,84.9000015258789,264.07000732421875,7023.10009765625,23557.19921875,1.1555883884429932,1270.4000244140625,83.93000030517578,264.07000732421875,7023.10009765625,23557.19921875,1.1611839532852173,1276.800048828125,84.7699966430664,3205400.0,2326340096,240315596.0,0.0,11.0,17939700.0
2017-11-08,251.7330780029297,7459.68994140625,23563.400390625,1.1601063013076782,1281.5999755859375,78.2509994506836,265.57000732421875,7459.68994140625,23563.400390625,1.1601063013076782,1281.5999755859375,84.55999755859375,267.6199951171875,7776.419921875,23563.400390625,1.1609547138214111,1284.9000244140625,84.61000061035156,265.2900085449219,7114.02001953125,23563.400390625,1.1581177711486816,1274.699951171875,83.83000183105469,266.1400146484375,7141.3798828125,23563.400390625,1.1602543592453003,1275.9000244140625,84.13999938964844,2841800.0,4602200064,216367081.0,0.0,15.0,18034200.0
2017-11-09,250.35122680664062,7143.580078125,23461.900390625,1.15968918800354,1285.5999755859375,77.81604766845703,262.70001220703125,7143.580078125,23461.900390625,1.15968918800354,1285.5999755859375,84.08999633789062,266.75,7446.830078125,23461.900390625,1.1652567386627197,1286.9000244140625,84.2699966430664,259.55999755859375,7101.52001953125,23461.900390625,1.1586410999298096,1279.699951171875,82.9000015258789,265.010009765625,7446.830078125,23461.900390625,1.1595547199249268,1279.699951171875,84.11000061035156,3215900.0,3226249984,276386818.0,0.0,18.0,21178400.0
2017-11-10,248.58819580078125,6618.14013671875,23422.19921875,1.164686679840088,1272.4000244140625,77.61249542236328,260.8500061035156,6618.14013671875,23422.19921875,1.164686679840088,1272.4000244140625,83.87000274658203,262.5,7312.0,23422.19921875,1.1675150394439697,1283.5,84.0999984741211,259.6000061035156,6436.8701171875,23422.19921875,1.1623986959457397,1272.4000244140625,83.2300033569336,262.1099853515625,7173.72998046875,23422.19921875,1.164523959159851,1283.5,83.79000091552734,1740600.0,5208249856,296026573.0,0.0,10.0,19397800.0
2017-11-11,,6357.60009765625,,,,,,6357.60009765625,,,,,,6873.14990234375,,,,,,6204.22021484375,,,,,,6618.60986328125,,,,,,4908680192,,,,
2017-11-12,,5950.06982421875,,,,,,5950.06982421875,,,,,,6625.0498046875,,,,,,5519.009765625,,,,,,6295.4501953125,,,,,,8957349888,,,,
2017-11-13,250.08441162109375,6559.490234375,23439.69921875,1.1661127805709839,1277.300048828125,77.66799926757812,262.4200134277344,6559.490234375,23439.69921875,1.1661127805709839,1277.300048828125,83.93000030517578,263.3599853515625,6811.18994140625,23439.69921875,1.1675150394439697,1277.300048828125,83.94000244140625,260.489990234375,5844.2900390625,23439.69921875,1.163873314857483,1277.0,83.45999908447266,261.6700134277344,5938.25,23439.69921875,1.1661127805709839,1277.300048828125,83.66000366210938,2604100.0,6263249920,428238740.0,0.0,3.0,14196900.0
2017-11-14,249.4554443359375,6635.75,23409.5,1.1664936542510986,1281.5,77.779052734375,261.760009765625,6635.75,23409.5,1.1664936542510986,1281.5,84.05000305175781,262.3999938964844,6764.97998046875,23409.5,1.177412509918213,1281.5,84.0999984741211,260.20001220703125,6461.75,23409.5,1.166330337524414,1276.9000244140625,82.9800033569336,262.0,6561.47998046875,23409.5,1.1664936542510986,1276.9000244140625,83.5,2358200.0,3197110016,524446860.0,0.0,4.0,18801300.0
2017-11-15,250.50369262695312,7315.5400390625,23271.30078125,1.1792869567871094,1276.5,77.1745376586914,262.8599853515625,7315.5400390625,23271.30078125,1.1792869567871094,1276.5,82.9800033569336,264.7699890136719,7342.25,23271.30078125,1.1859441995620728,1284.699951171875,83.69000244140625,260.1499938964844,6634.759765625,23271.30078125,1.1786059141159058,1275.9000244140625,82.69000244140625,261.4200134277344,6634.759765625,23271.30078125,1.1791757345199585,1281.4000244140625,83.47000122070312,2510500.0,4200880128,364513529.0,0.0,13.0,19383100.0
2017-11-16,251.3042449951172,7871.68994140625,23458.400390625,,1277.4000244140625,77.37913513183594,263.70001220703125,7871.68994140625,23458.400390625,,1277.4000244140625,83.19999694824219,265.0400085449219,7967.3798828125,23458.400390625,,1277.5,83.41999816894531,263.3399963378906,7176.580078125,23458.400390625,,1277.4000244140625,82.94000244140625,263.760009765625,7323.240234375,23458.400390625,,1277.5,83.0999984741211,2710200.0,5123809792,363156485.0,,43.0,20962800.0
2017-11-17,249.93191528320312,7708.990234375,23358.19921875,1.1777453422546387,1295.800048828125,76.63507843017578,262.260009765625,7708.990234375,23358.19921875,1.1777453422546387,1295.800048828125,82.4000015258789,263.739990234375,8004.58984375,23358.19921875,1.1821727752685547,1295.800048828125,83.12000274658203,262.0299987792969,7561.08984375,23358.19921875,1.177467942237854,1288.300048828125,82.23999786376953,262.82000732421875,7853.56982421875,23358.19921875,1.1777315139770508,1288.300048828125,83.12000274658203,1724800.0,4651670016,334959187.0,0.0,1.0,22079000.0
2017-11-18,,7790.14990234375,,,,,,7790.14990234375,,,,,,7884.990234375,,,,,,7463.43994140625,,,,,,7697.2099609375,,,,,,3667190016,,,,
2017-11-19,,8036.490234375,,,,,,8036.490234375,,,,,,8101.91015625,,,,,,7694.10009765625,,,,,,7766.02978515625,,,,,,3149319936,,,,
2017-11-20,252.1905517578125,8200.6396484375,23430.30078125,1.1731857061386108,1274.5999755859375,76.7560043334961,264.6300048828125,8200.6396484375,23430.30078125,1.1731857061386108,1274.5999755859375,82.52999877929688,265.6199951171875,8336.8603515625,23430.30078125,1.1807490587234497,1275.9000244140625,82.58999633789062,262.760009765625,7949.35986328125,23430.30078125,1.1725940704345703,1274.5999755859375,82.25,263.0,8039.06982421875,23430.30078125,1.1732131242752075,1274.5999755859375,82.4000015258789,2447400.0,3488450048,276430764.0,0.0,1.0,16315000.0
2017-11-21,254.4395751953125,8071.259765625,23590.80078125,1.1741223335266113,1281.0999755859375,77.86273956298828,266.989990234375,8071.259765625,23590.80078125,1.1741223335266113,1281.0999755859375,83.72000122070312,267.0,8348.66015625,23590.80078125,1.1756683588027954,1281.0999755859375,83.83999633789062,264.7099914550781,7762.7099609375,23590.80078125,1.1715501546859741,1281.0999755859375,82.73999786376953,266.239990234375,8205.740234375,23590.80078125,1.1738742589950562,1281.0999755859375,82.73999786376953,2267100.0,4277609984,267162215.0,0.0,4.0,21237500.0
2017-11-22,252.68606567382812,8253.5498046875,23526.19921875,1.173722743988037,1291.5999755859375,77.29544067382812,265.1499938964844,8253.5498046875,23526.19921875,1.173722743988037,1291.5999755859375,83.11000061035156,267.4800109863281,8302.259765625,23526.19921875,1.179815649986267,1291.5999755859375,83.9000015258789,264.5299987792969,8075.47021484375,23526.19921875,1.1735574007034302,1282.9000244140625,83.04000091552734,267.0,8077.9501953125,23526.19921875,1.174094796180725,1284.699951171875,83.83000183105469,1471400.0,3633530112,224050963.0,0.0,4.0,20553100.0
2017-11-23,,8038.77001953125,,1.1814744472503662,,,,8038.77001953125,,1.1814744472503662,,,,8267.400390625,,1.185499906539917,,,,8038.77001953125,,1.1814465522766113,,,,8232.3798828125,,1.181516408920288,,,,4225179904,,0.0,,
2017-11-24,253.3817901611328,8253.6904296875,23558.0,1.1853959560394287,1286.699951171875,77.43494415283203,265.8800048828125,8253.6904296875,23558.0,1.1853959560394287,1286.699951171875,83.26000213623047,266.57000732421875,8374.16015625,23558.0,1.1943720579147339,1286.699951171875,83.43000030517578,264.5299987792969,7940.93017578125,23558.0,1.183726191520691,1286.699951171875,82.77999877929688,265.260009765625,8074.02001953125,23558.0,1.1850868463516235,1286.699951171875,83.01000213623047,788900.0,5058610176,118612873.0,0.0,0.0,7425600.0
2017-11-25,,8790.919921875,,,,,,8790.919921875,,,,,,8790.919921875,,,,,,8191.14990234375,,,,,,8241.7099609375,,,,,,4342060032,,,,
2017-11-26,,9330.5498046875,,,,,,9330.5498046875,,,,,,9522.9296875,,,,,,8775.58984375,,,,,,8789.0400390625,,,,,,5475579904,,,,
2017-11-27,253.0958251953125,9818.349609375,23580.80078125,1.1926485300064087,1293.800048828125,78.00225830078125,265.5799865722656,9818.349609375,23580.80078125,1.1926485300064087,1293.800048828125,83.87000274658203,266.8399963378906,9818.349609375,23580.80078125,1.1960434913635254,1293.800048828125,83.9800033569336,264.7200012207031,9352.7197265625,23580.80078125,1.1908164024353027,1293.800048828125,83.30000305175781,265.3800048828125,9352.7197265625,23580.80078125,1.1928761005401611,1293.800048828125,83.30999755859375,1772200.0,5653320192,237394282.0,0.0,1.0,18265200.0
2017-11-28,255.39254760742188,10058.7998046875,23836.69921875,1.1904903650283813,1294.699951171875,78.94158935546875,267.989990234375,10058.7998046875,23836.69921875,1.1904903650283813,1294.699951171875,84.87999725341797,268.010009765625,10125.7001953125,23836.69921875,1.192099690437317,1294.699951171875,85.05999755859375,265.2300109863281,9736.2998046875,23836.69921875,1.1867464780807495,1294.699951171875,84.0199966430664,267.0,9823.4296875,23836.69921875,1.1904053688049316,1294.699951171875,84.06999969482422,2262100.0,6348819968,280779619.0,0.0,275442.0,21926000.0
2017-11-29,256.6409606933594,9888.6103515625,23940.69921875,1.184805989265442,1282.0999755859375,77.50933837890625,269.29998779296875,9888.6103515625,23940.69921875,1.184805989265442,1282.0999755859375,83.33999633789062,269.67999267578125,11517.400390625,23940.69921875,1.1884952783584595,1296.199951171875,84.91999816894531,266.1499938964844,9601.0302734375,23940.69921875,1.1820051670074463,1281.0999755859375,83.18000030517578,269.4800109863281,10077.400390625,23940.69921875,1.1849744319915771,1293.4000244140625,84.70999908447266,3029100.0,11568799744,364760765.0,0.0,47244.0,27381100.0
2017-11-30,263.7884216308594,10233.599609375,24272.400390625,1.18519926071167,1273.199951171875,78.28128051757812,276.79998779296875,10233.599609375,24272.400390625,1.18519926071167,1273.199951171875,84.16999816894531,277.0400085449219,10801.0,24272.400390625,1.1929757595062256,1284.5,84.5199966430664,269.42999267578125,9202.0498046875,24272.400390625,1.1815024614334106,1269.699951171875,83.33999633789062,269.9100036621094,9906.7900390625,24272.400390625,1.1850025653839111,1283.0999755859375,83.51000213623047,4820300.0,8310689792,356377418.0,0.0,3049.0,33054600.0
2017-12-01,258.6231994628906,10975.599609375,24231.599609375,1.1898245811462402,1278.800048828125,78.36495971679688,271.3800048828125,10975.599609375,24231.599609375,1.1898245811462402,1278.800048828125,84.26000213623047,278.7300109863281,11046.7001953125,24231.599609375,1.1939870119094849,1288.5999755859375,84.80999755859375,270.6000061035156,9694.650390625,24231.599609375,1.185213327407837,1271.0,83.22000122070312,277.510009765625,10198.599609375,24231.599609375,1.18990957736969,1274.0999755859375,83.5999984741211,4592500.0,6783119872,358548034.0,0.0,823.0,29532100.0
2017-12-02,,11074.599609375,,,,,,11074.599609375,,,,,,11320.2001953125,,,,,,10905.099609375,,,,,,10978.2998046875,,,,,,5138500096,,,,
2017-12-03,,11323.2001953125,,,,,,11323.2001953125,,,,,,11858.7001953125,,,,,,10862.0,,,,,,11082.7001953125,,,,,,6608309760,,,,
2017-12-04,264.90338134765625,11657.2001953125,24290.0,1.1859863996505737,1274.300048828125,75.40745544433594,277.9700012207031,11657.2001953125,24290.0,1.1859863996505737,1274.300048828125,81.08000183105469,281.8299865722656,11657.2001953125,24290.0,1.1878741979599,1276.0999755859375,84.43000030517578,276.0,11081.7998046875,24290.0,1.1831238269805908,1270.300048828125,80.69999694824219,276.1600036621094,11315.400390625,24290.0,1.1857051849365234,1272.5,84.41999816894531,5523000.0,6132409856,366009290.0,0.0,850.0,39094900.0
2017-12-05,262.587646484375,11916.7001953125,24180.599609375,1.1867746114730835,1261.5999755859375,75.88175964355469,275.5400085449219,11916.7001953125,24180.599609375,1.1867746114730835,1261.5999755859375,81.58999633789062,279.44000244140625,12032.0,24180.599609375,1.187930703163147,1275.800048828125,82.68000030517578,274.8599853515625,11604.599609375,24180.599609375,1.1808885335922241,1260.0,80.9800033569336,279.010009765625,11685.7001953125,24180.599609375,1.186859130859375,1275.4000244140625,81.33999633789062,2806100.0,6895260160,313316261.0,0.0,1499.0,26152300.0
2017-12-06,265.1893310546875,14291.5,24140.900390625,1.1832919120788574,1262.800048828125,76.98851013183594,278.2699890136719,14291.5,24140.900390625,1.1832919120788574,1262.800048828125,82.77999877929688,279.1400146484375,14369.099609375,24140.900390625,1.1848341226577759,1267.800048828125,83.13999938964844,274.0,11923.400390625,24140.900390625,1.1781338453292847,1261.5999755859375,81.43000030517578,276.5799865722656,11923.400390625,24140.900390625,1.183053970336914,1264.9000244140625,81.55000305175781,2538100.0,12656300032,260006053.0,0.0,373.0,26162100.0
2017-12-07,268.7154235839844,17899.69921875,24211.5,1.1804285049438477,1249.800048828125,76.71882629394531,281.9700012207031,17899.69921875,24211.5,1.1804285049438477,1249.800048828125,82.48999786376953,284.7900085449219,17899.69921875,24211.5,1.1809163093566895,1262.4000244140625,82.80000305175781,277.79998779296875,14057.2998046875,24211.5,1.1777175664901733,1243.9000244140625,82.0,282.80999755859375,14266.099609375,24211.5,1.1804981231689453,1262.300048828125,82.54000091552734,4264400.0,17950699520,258951494.0,0.0,358.0,23184500.0
2017-12-08,272.4606628417969,16569.400390625,24329.19921875,1.1772184371948242,1245.199951171875,78.27197265625,285.8999938964844,16569.400390625,24329.19921875,1.1772184371948242,1245.199951171875,84.16000366210938,287.32000732421875,18353.400390625,24329.19921875,1.1777175664901733,1249.300048828125,84.58000183105469,283.55999755859375,14336.900390625,24329.19921875,1.1731857061386108,1241.5,83.33000183105469,285.010009765625,17802.900390625,24329.19921875,1.1774401664733887,1246.300048828125,83.62999725341797,4440500.0,21135998976,245267687.0,0.0,157.0,24489100.0
2017-12-09,,15178.2001953125,,,,,,15178.2001953125,,,,,,16783.0,,,,,,13674.900390625,,,,,,16523.30078125,,,,,,13911300096,,,,
2017-12-10,,15455.400390625,,,,,,15455.400390625,,,,,,15850.599609375,,,,,,13226.599609375,,,,,,15168.400390625,,,,,,13433299968,,,,
